1.62291336033275,1.32436729227713,0.689429111656884
1.57927384932213,1.2512947729641,0.635688996286706
1.53633218616964,1.17922873681878,0.582655987697715
1.49269267515902,1.10615621750574,0.528915872327537
1.44881131938575,1.0337481612171,0.475882863738546
1.40586965623326,0.961682125071781,0.422849855149555
1.36223014522264,0.888609605758747,0.369109739779378
1.31834878944936,0.816201549470103,0.316076731190387
1.27564897105953,0.743471050300395,0.262336615820209
1.23176761528625,0.67106299401175,0.209303607231218
1.18812810427563,0.597990474698717,0.15556349186104
1.14518644112314,0.525924438553398,0.102530483272049
1.10130508534987,0.453516382264753,0.0494974746830583
1.05766557433925,0.38044386295172,-0.00424264068711928
1.01472391118676,0.3083778268064,-0.0572756492761103
0.971084400176139,0.235305307493367,-0.111015764646288
1.01940366695911,0.184415736287116,-0.175362481734264
1.0764220120918,0.135939883346408,-0.240416305603426
1.13462189460793,0.0871415875246368,-0.306177236253775
1.19257993236141,0.039007754727254,-0.371231060122937
1.25077981487753,-0.00979054109451732,-0.436991990773286
1.30804000477287,-0.0589308570596143,-0.502752921423635
1.36599804252635,-0.107064689856997,-0.567806745292798
1.42419792504248,-0.155862985678768,-0.633567675943147
1.48215596279596,-0.203996818476151,-0.698621499812309
1.5394161526913,-0.253137134441248,-0.764382430462658
1.59761603520742,-0.301935430263019,-0.830143361113007
1.6555740729609,-0.350069263060402,-0.895197184982169
1.71377395547703,-0.398867558882173,-0.960958115632518
1.77079230060972,-0.447343411822882,-1.02601193950168
1.82899218312585,-0.496141707644653,-1.09177287015203
1.81487644048986,-0.524606524697192,-1.11369318036881
1.71899277363428,-0.530158319931996,-1.08611601590254
1.62286726201606,-0.53504565214241,-1.05783174465507
1.52698359516049,-0.540597447377213,-1.0302545801888
1.43109992830491,-0.546149242612016,-1.00267741572252
1.33521626144934,-0.55170103784682,-0.975100251256249
1.23933259459376,-0.557252833081623,-0.947523086789974
1.14344892773819,-0.562804628316426,-0.919945922323698
1.04756526088261,-0.568356423551229,-0.892368757857423
0.95143974926439,-0.573243755761644,-0.864084486609961
0.855556082408815,-0.578795550996447,-0.836507322143686
0.759672415553241,-0.58434734623125,-0.80893015767741
0.663788748697666,-0.589899141466053,-0.781352993211135
0.567905081842091,-0.595450936700857,-0.75377582874486
0.472021414986517,-0.60100273193566,-0.726198664278584
0.376863282418886,-0.608547916243629,-0.700742820155869
0.321166552811275,-0.677731543721644,-0.746704760932994
0.264288285820231,-0.746592728318596,-0.791959594928933
0.20859155621262,-0.81577635579661,-0.837921535706059
0.152652981842362,-0.884295520250236,-0.883176369701998
0.0960165596139651,-0.953821167871576,-0.929138310479123
0.0400779852437065,-1.0223403323252,-0.974393144475062
-0.0165584369846901,-1.09186597994654,-1.02035508525219
-0.0724970113549487,-1.16038514440017,-1.06560991924813
-0.128193740962559,-1.22956877187818,-1.11157186002525
-0.185072007953604,-1.29842995647514,-1.15682669402119
-0.240768737561214,-1.36761358395315,-1.20278863479832
-0.297647004552259,-1.4364747685501,-1.24804346879426
-0.35334373415987,-1.50565839602812,-1.29400540957138
-0.409282308530128,-1.57417756048174,-1.33926024356732
-0.465918730758525,-1.64370320810308,-1.38522218434445
-0.497633768208204,-1.62966196885701,-1.3611805537841
-0.513361010885928,-1.56013748512821,-1.29046987566545
-0.529088253563652,-1.49061300139941,-1.21975919754679
-0.545513344099515,-1.42209500083833,-1.14975562620933
-0.561240586777239,-1.35257051710953,-1.07904494809067
-0.576725984692315,-1.28371049640512,-1.0090413767532
-0.59245322737004,-1.21418601267632,-0.938330698634548
-0.608180470047764,-1.14466152894752,-0.867620020515894
-0.624605560583626,-1.07614352838644,-0.797616449178425
-0.640332803261351,-1.00661904465764,-0.726905771059771
-0.655818201176427,-0.937759023953231,-0.656902199722303
-0.671545443854151,-0.868234540224432,-0.586191521603648
-0.687272686531876,-0.798710056495633,-0.515480843484993
-0.703697777067738,-0.730192055934549,-0.445477272147525
-0.719425019745463,-0.660667572205751,-0.37476659402887
-0.748252586254578,-0.601931114965272,-0.309712770159708
-0.840702386679074,-0.596450749879743,-0.272943217538007
-0.933394031866219,-0.590305921769825,-0.23546655813512
-1.02608567705336,-0.584161093659907,-0.197989898732233
-1.11877732224051,-0.578016265549989,-0.160513239329346
-1.21122712266501,-0.57253590046446,-0.123743686707646
-1.30391876785215,-0.566391072354542,-0.0862670273047588
-1.39567072041851,-0.559904224101299,-0.0487903679018718
-1.48812052084301,-0.55442385901577,-0.0120208152801713
-1.58081216603015,-0.548279030905852,0.0254558441227157
